sample_id,building_id,record_index,event,orthomosaic,label,class_id,legacy_split,polygon_min_x,polygon_min_y,polygon_max_x,polygon_max_y,in_train_10pct,in_train_20pct,in_train_30pct,ian_to_ida_role,ida_to_ian_role,orthomosaic_group,flight_group,sequence_group,exact_duplicate_group,perceptual_duplicate_group,exact_hash_sha256,phash64,polygon_alpha_invalid_fraction
429dd180034b18cb148907f51d32beda,a92524cd2ace4979bd5d1436fbf4943b,97,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,val,14149,20159,14353,20693,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0101,phash_group_0101,3353f34fab484e8908590ac9db3e7a2da143cb6b9997c7ffdeb19baf4b255310,cb1998ce6d24cdcc,0.0
429e293f31acadff02229f827886872c,a133d6ef7ac34eb694611a3bf18a5afb,29,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,val,12106,22469,12469,22723,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0102,phash_group_0102,5b3c9a67df7c9daa82f6627f1f5bd409f95053a5df58f12e7dab1b8c3025a162,d94a22b50e9e5759,0.0
42a8b5cb1f74c8528486b957f026d36e,aadc9116737146d9a5ddf1da2dee4aed,397,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,28148,23480,28528,23751,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0103,phash_group_0103,163515a308591bef42c4b920d650077e59fa23b3595d78d42b7948ae786b4d0e,913d6aca1ea4654f,0.0
42dfa3edefea0b8374a77f4505c0c172,ec9c3d0f5a8b4fe3bde4b771c26de914,81,Hurricane Ida,20210901-Cocodrie-1.geo.tif,no damage,0,val,20541,3299,20863,3589,False,False,False,evaluation,excluded,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0104,phash_group_0104,e997814c58fe78c6b271a4098cef9615833ddf75a40bae39a26330414073773f,d22912951fcb6dc6,0.0
430de6f926a3cfab0ced66eaaa70ed76,72bbe21c781f46e68e00bd1f43b433a7,126,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,16388,22020,16564,22257,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0105,phash_group_0105,3efb3944c6827fb92c58f9477256e08cc4bd0fd27a24d7206b6f3ef2e8f4d14e,d03e6d3c2f2d3069,0.0
435439358d45fed7b5ed038ffdda2e46,55a35271fe26447fa4ee2df02870b043,139,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,18441,9669,19693,10576,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0106,phash_group_0106,42fe1ec7b70dbaefb88980cbe13c111233e8ecc88e867e420b7768a5a2e2dd79,c04663b91ea57f1c,0.0
44ba93e19892d6a045a11d3bd7c513c1,545eba6d3da649f889d800a50b1dfde8,365,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,28569,19773,29079,20171,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0107,phash_group_0107,036e3fa66bd5ef9cc17ff3f41ad9cb4195821362f7fe0e00758d9990c63dff75,c93632cd1f093e39,0.40050932545687956
45f582c470e964dce3bbe08c539784be,f3e3fd40c53d4fe7ad655d08a0d6f3d7,206,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,23710,15662,24417,16108,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0108,phash_group_0108,97bbe93d07a2fe50b876136de210cc2231aab5dc021b188fd968943ad551ade8,80876de81b13fd63,0.0
46828aebdf80b8711ac6f89b4650b680,11d28f2deb0a4ede9e05b29452546d6c,32,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,val,15862,23469,16509,23888,False,False,False,evaluation,excluded,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0109,phash_group_0109,f7068b5afc0ca9857a680d93cb2d3aa60cf54722605442bc3adc59417c2059e9,d54a6a350fb39a4a,0.0
46ac2b08a6885ae31396d63e48074109,8457b94f79384ed39c20d87b3740f245,572,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,22651,22688,22844,22907,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0110,phash_group_0110,ca3b72414dabd93fbef5d23b7b2130e8797e373a859696da15a7130e45920079,952d6a58499f7ac1,0.0
488494d38251154092dd64db9307f40b,937fd0f7abcc489cb8dfdc691d1dc854,559,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,train,25934,12816,26291,13086,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0111,phash_group_0111,aba336479a9ea77c16f6c897452983781a5334bcf0d7193aef12a00184b11283,9cb761c40f1a3c79,0.0
48d75859b932af0345cef367e6938934,c6b6e71c2b934ace9a0758250ce6f9e1,428,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,7826,3609,8455,4105,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0112,phash_group_0112,48c8fa525df0706b9f7af40a37e5cbf0f1dfede32f9763d9465d47976ebe0528,96a66b5b65295057,0.0
49f5928ab3ab78a94594ed55c6301b8a,4d7678c930774917a943c4c4173d24dc,383,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,27468,18466,27888,18790,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0113,phash_group_0113,a9e6b7444e9dda0a221d5c533d8afc72d33b3f918d010c90103d02bb471cb57e,806a3f9565174eea,0.0
4a9f5c130660b92835a522ec48a9c8fa,d817df1bf98a4640b01ab073dab56579,14,Hurricane Ida,20210901-Cocodrie-1.geo.tif,minor damage,1,val,14178,27448,14642,27947,False,False,False,evaluation,excluded,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0114,phash_group_0114,a38f9bec8aecb9a69e380872e87b0b58f8213f43eeaf785f1e279211be8959fc,c1872feb2ec23625,0.0
4be6b5a05342916bea9bad21afde51fd,4eae85a221894dae8edf2181c525ec28,152,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,19717,21582,19929,21818,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0115,phash_group_0115,b517b10394a38a26adbdd91f8593daf90bd2b3448449d8669084e0e0bd0b5828,d04b3d395a5af2c2,0.0
4bf97065e1b8fb27982ae83dcf168b89,958fc5e2984c4beeaca18b3b748ab19f,82,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,val,14972,17683,15148,17898,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0116,phash_group_0116,1a753a092323210e6cbca5adf769ac9266de83584c0deea3fa9a61ff609f03eb,90356b4a6f92b593,0.0
4c402ec9615077094ac73e34bf0d6d7e,5579bdf6c4b645f580670fe51360680d,472,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,train,8405,20330,8622,20675,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0117,phash_group_0117,df0eec835c342bbe1b29a2ca0dc31783f86af0c3ee299959f28042ca3fbc5737,c7631c4b66363936,0.0
4de08eefbbd739a8fef7dcb8fa54e04e,93d0d585646f4aa9b09881339dedd459,156,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,train,22557,11893,22984,12234,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0118,phash_group_0118,7ad6c8c917669d60846d7206217e8da93ebf7505a86882905986a9766e19bc1a,c4cf397273612c33,0.0
4dea91af4e07803cf1957e511418ec3d,5cccd5de56ec42539d49ee31b07de5ea,88,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,train,13918,18850,14265,19074,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0119,phash_group_0119,530833c2cfd4ca0bec386bd8d9b1703eeb858ae4b380dc1a286021c90e346b10,83576ea83c84d35b,0.0
4e41dd6c77a481d727308506f7c8b05a,f808a5eb29d14866973f1b3c72b7d207,453,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,9417,12143,9905,12572,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0120,phash_group_0120,1893084fe1d655ee3e9030dcd7fa6fe83ec38427cda313cfd1ac4651d393cd17,870778a861db75d1,0.0
4e58417d955d179164596a6fbf4f1924,07bf41884ee94a00aeb164388655598e,166,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,22573,13990,22997,14318,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0121,phash_group_0121,ae5f8558457cf913bf6623cc725568b344699cc202dc1b118fd4127e47a5d257,d03567ea070d1f3c,0.0
51693363b2bd4f67ee37109c98cdf660,f2a6bdd3611643e6bc643ff20efacad0,87,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,13885,19080,14244,19272,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0122,phash_group_0122,0999f1cdb47890f368c5de11ed31a4546e137141b53b2d24185a062dc7c23a4f,c46c3bbbf404c96a,0.0
51c5294fb4752ca029a3965f2b678879,65af0cbef015415a8bac6426c7e98e41,186,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,train,22605,17904,22973,18200,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0123,phash_group_0123,7fcd96ca873f01093c383b3966e7a7440de63435f2204c2db76cba14daf675bf,c17f6ac81f320747,0.0
5242f35764403a26b78a813d5bc72bb8,e667f1ec631f4e03bd19595107d085b9,239,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,23732,16014,24383,16384,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0124,phash_group_0124,a5f8c9b40e9a66fec9533e99446e10294787da162e44676b395a1be49ba3861c,86f46d0b1b35e1f0,0.0
53370996158031e28b0e99ebf01c3b9d,169aed2363334354af7c20d549684090,569,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,28561,21565,28973,21960,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0125,phash_group_0125,981f15ae32ee3bfeb084dc9bbe4bf915f2a44d5364eef33715e5568dfae843f4,d4786dc1ec9f3064,0.16095333556075286
55fa6c84bdf5f4a31f5d694acc5a6e34,3e335baeb77140f19f1a6dc7ef95b692,48,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,val,16564,25290,17089,26101,False,False,False,evaluation,excluded,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0126,phash_group_0126,06ad3c793ef8a0ea35c9143ed28e8cc73f56ec431d55646847ed6973910378d3,c3369fc334999c25,0.0
5637192856042c1bf67f0b0d10e9251c,17d0566bce1247a99fe190bdbc8332e3,173,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,22538,16063,23018,16440,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0127,phash_group_0127,c1344ffa787ff4dc0deb60625df6e8c177ab8ab875aaf96e4f7d4ab8aa667631,c0646cca1f3f1a3b,0.0
577fbcbbe04c8d72901f21e00d7cd5c9,c1db98da57b84740a9afeaec4e0fe19d,14,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,11729,12963,12223,13404,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0128,phash_group_0128,570c5582d4586cfaa61c5f96b6e0750e8662ac4e5ae7a665ac895d5c82c00164,93347cd362ba25c9,0.0
58cfdd5b8fe4df8acfc2b0d53ee87a49,985e3088643d4ff58f33395520296f98,264,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,23636,11327,24093,11630,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0129,phash_group_0129,d576167b2078781e23a1454e6bb67cd154daea65e180c662147f723d6891dfd0,80b27fcf160d5bb0,0.0
58d6107c692cb20754a643dce548b732,9c9d7b5fe2bc40c6831cc5b559d04470,64,Hurricane Ida,20210901-Cocodrie-1.geo.tif,no damage,0,val,18307,9909,18750,10213,False,False,False,evaluation,excluded,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0130,phash_group_0130,c3190fe47de5b88b94c9fde2a7c9826fea6cf891ddf6828176d1c208b57c96c8,d6722aa52d896b1b,0.0
5939bbe51748917e3ad5dab68d891a81,49df2529e7c447daac7b0ac0dee41be8,55,Hurricane Ida,20210901-Cocodrie-1.geo.tif,destroyed,3,train,19053,12553,19482,13008,False,False,True,excluded,train_pool,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0131,phash_group_0131,44f6399b9af2dfe97f9dfcab8509e4769759e87fa01a1d0c33eb4bf9a710538a,d1762d1bc2013bfc,0.0
59d1918c771b8c18e988276e5d3ceb10,263745003c734332ba7f74afdba6405f,283,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,27023,21495,27363,21759,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0132,phash_group_0132,aaa5245effd5339f43318dfaf8b71f858b5d3916b742dd69b5622f4a2269bc89,d4172afe3dc81989,0.0
5a93415cbeb26af23a886da88a08dbec,829da950005a4213bd67733be8a75fd2,245,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,24584,18678,25240,19129,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0133,phash_group_0133,161985268e8ad781472a8a19188f452b4dfd93654caf586c3da1760b0ae128cf,f4cd6748183765d2,0.0
5b909e2be3f624a357604906cb44d122,c1aaa73d144544f5974f5a35ec64e541,101,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,train,14607,19662,14799,20071,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0134,phash_group_0134,750151d737591cc63d6abe85469c68801e9e0b72155ecc8cec9fb01186ef6bf3,9a99c51933c7cc33,0.0
5bd9877a684a2d958503ef47b2551f75,9dacfee5e8704ea4966571801562b908,410,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,28709,23091,29069,23393,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0135,phash_group_0135,7cb28a7a2639fe66a731d6d2c858aa82ccb5aed978e199a3ea25953d2634b515,c93c36d933c20f0f,0.37467228796145396
5cbab3ae87d099dbdbeca8a0492427c7,ad63cfc7b8f046d9abc8510f709f24a7,190,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,21661,17979,22048,18252,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0136,phash_group_0136,bccaf213eb373b21927ea538710f1ed9aca08908f912b9bc6bc24042e9ed40fb,f5342aeb4ac848d7,0.0
5d010e78fb84fe74f5238d01219ba6ec,18a5929896654958b934457307492723,29,Hurricane Ida,20210901-Cocodrie-1.geo.tif,minor damage,1,val,17076,14708,17854,15100,False,False,False,evaluation,excluded,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0137,phash_group_0137,8c3baa6813074f756b7028988824b2e26d2f08ece85acb5a99275014e46664d9,db64249b4654fb23,0.0
5e2d1481afdd08859a34b547a506c079,4d041cd4d91647228eb60d371ebd4ff3,60,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,train,12735,14210,13171,14692,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0138,phash_group_0138,762516299a1ccbc78503b6dd53d29830bf564092e394b704ba2fa5807efd6e1c,850ac77974703eb6,0.0
5e359cc5669eaba0877aa87064a855e6,1723a474a01f43b98afec5d15f62d080,342,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,27397,20508,27758,20752,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0139,phash_group_0139,607fff621789577a5c9b7e7ba87494a2d766637bc15820a2d100ec08cf1f842a,b07c74c30b06bf78,0.0
5e78ed2436c9e07d1b343f26fd2c0aad,ca5ff3c08c3f4b7f9a029fa538f64740,7,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,train,14871,26401,15641,27033,True,True,True,excluded,train_pool,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0140,phash_group_0140,4dc0cb956784f566b2bbb5c4a41f5222b308143d4d2f878b3f1f1910cf103439,c190327b4c653fa7,0.0
5ec6fa5b87a0504cc0aae010f669bf1c,c224cfcffc4f49778fd3b4f8edf911fa,404,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,27499,23011,27703,23156,False,False,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0141,phash_group_0141,434cc20fbf66793501aad079cf6ad79a595ee909d8fa350571aa04855de6678d,c80637b979e07647,0.0
60a70f483e65e79d67d99f98a33171e0,77d1e7c9828945e38303863ec9ba73fb,570,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,val,22895,23398,23044,23633,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0142,phash_group_0142,d77aaf7d782f33e727e053d9a1f42e8082565a8049025b098279a7dd4cc47963,d29269cd391b186f,0.0
618c45534cd9dee53b349af6c7e98457,90ed1783abd54a438850482d09d03b8d,361,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,25985,12185,26394,12519,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0143,phash_group_0143,64ebec5ecc3c75b184c6ffc5b6793e5dc858960a6ae171596884f88d3f479872,bd2760d6410a3fbc,0.0
61e53911e6dd092a37e88dcca970af62,955be02fdab24413a182fe9403fd94ed,226,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,val,24572,13124,25218,13556,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0144,phash_group_0144,911f0d1d08844b636aad655926a321f8d3e9a282e77b18340e297b8a0f00433e,d01c69ea1d35fcd0,0.0
621497336c829b9bd6724916119178e4,5e6515dbf0b24b0e9c80d17dc7f4fa94,57,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,val,16524,26123,16929,26381,False,False,False,evaluation,excluded,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0145,phash_group_0145,981e251e49bcf0fc969f1dab6072e9e0bfc5af3e3abe96ea104203cf759ec70c,bc6c439b5861256f,0.0
62630d3254dade8e2f7027e48f8f5880,bd3034de06b84ea797bc02401cedae7c,36,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,val,13299,21798,13632,22056,False,False,False,excluded,evaluation,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0146,phash_group_0146,6535ac80778c8df66655d0e1842bffe17b36de6e247f69f39331c5ef0d4e4091,f4391b876ef408ca,0.0
62e47c8836027a5c326d19a2b8e5545a,5016a2e4391f425c88cc9e0947443643,531,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,train,10487,11997,11168,12355,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0147,phash_group_0147,912ff1dcd4cae403ba9fbf726678d833abccfc677149c2087f430579c221be73,82147ffb48689717,0.0
6308c7b23ee65d576d14683fcb2863c3,95bc871151494e1e97b3dd5a9dd4627f,471,Hurricane Ian,1001-San-Carlos-Island.geo.tif,destroyed,3,train,8144,20358,8351,20684,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0148,phash_group_0148,83fdcd52107861c70ded801ee0fa03e69b4a470abdbc3f32637516fe807086f1,934d6db66c926632,0.0
64ad0da1470b316ba80af448006d2337,1223657aa9c64ef9a71b87ec73e1d063,42,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,train,12169,21866,12586,22341,False,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0149,phash_group_0149,e98a77ac6c5fcbf808e4cd8bb24f244403f3a5c8e5a1c7383f029fc7d1dbb869,853f6ff024723670,0.0
659e93d5c65b261427d87698e97a1904,1fe251a58ba5443fa78cfbfe049f9cb7,94,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,train,20072,4185,20746,4794,False,True,True,excluded,train_pool,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0150,phash_group_0150,2de7f11e73b1b2cc4c836ce5985bf42d53871fffd00eed9c0c219e595eb0c5db,ae602ca5529f45f6,0.0
65fcfe2c293a04222782c7d8c3e61832,bea03ddb2750474d91dc3b1d52530f70,114,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,train,15540,9324,16316,9995,True,True,True,train_pool,excluded,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0151,phash_group_0151,efe13012272b4e20df829a94b0946f91efc620d5be6d66fd2ce87333b8de5dee,b843038e76d45be5,0.0
