sample_id,building_id,record_index,role,official_source_split,event,orthomosaic,label,class_id,in_fixed_train_30pct,in_fixed_evaluation_30pct,polygon_min_x,polygon_min_y,polygon_max_x,polygon_max_y,orthomosaic_group,flight_group,sequence_group,exact_duplicate_group,perceptual_duplicate_group,exact_hash_sha256,phash64,polygon_alpha_invalid_fraction,selection_rank_within_orthomosaic_class,eligible_count_within_orthomosaic_class,selected_count_within_orthomosaic_class
71204fadbb94f85289d165bc60fb0b8f,2ee3235909684559843a16c6a118c3d9,375,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,42895,38125,43397,38630,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0253,phash_group_0253,aad287ff1d6810e794b1ed9e99fa8d93ef5681087b74d3771f85b3e7619d4849,bdac79d0eb9204e1,0.0,55,359,108
71337d5483fab187b78e82f4b347d00d,e22b5552216b477d8054efe86a119d3a,285,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,26934,21820,27344,22096,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0254,phash_group_0254,5a736ae8d3bf02dae0769239aeff92e950b059b21c941f5f8f8393df5a4c94fd,801a7fed04ecda1b,0.0,,,
72bd356bd0d7b8bd2fa0462a6036c179,6712cf2fb7004400ab7553f3b417f65e,536,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,8509,10427,8900,10706,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0255,phash_group_0255,0a24e2290527a5f8c9884640dc9ef9f0b1f595a0ceabb2a3469e8c758cb76bb2,d6ec3d536a0532cc,0.0,,,
72d2337f2de442800fc8f51c5da3336b,566b44f4dd8e45fca336b7edd758d211,146,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,no damage,0,False,True,38191,23679,38765,24267,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0256,phash_group_0256,6e0847666c3a916a004d4f9abf2a381fdfddbbed03443489bab024513d49e7f7,94387a72676f6e04,0.0,3,57,17
72dd797ce58f02ee6ba223a12daa139f,7467b7c0d6e44bffb56d4cf75725d5e4,481,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,9204,5887,9661,6407,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0257,phash_group_0257,c4a8640474e5d187d6ca781cf8a5fa8e5c6869842b8645ef3689302175293c16,90366dc83dc7348f,0.0,,,
72e8c8f846acf8b47a01f17b3d1f2184,c21dd8e05d7f4b02b4f59e980dff8f6a,43,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,12323,9711,12902,10285,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0258,phash_group_0258,b61bb4b66fdd3d2fd6d9c5e6ebbac50eb9a468b75794b9133506067d34e777d2,91cb7b1f216a863c,0.0,24,359,108
73b144c53a54612e3b33b62fa81dbe1f,40d96f7566cc4537baf0038f720583b0,97,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,minor damage,1,False,True,29900,37126,30550,37829,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0259,phash_group_0259,92905075d3a432737d4e221f4cd331e08662c2f2889bcef460b10446c03f9cb1,952c3cb4e0f38b87,0.0,22,100,30
73d4c0e82a6a1ddd402d6ac40046f150,24bd24526a324f899153de89eccf3235,313,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,39122,26196,39846,26970,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0260,phash_group_0260,4b58b7c5339bee5c440bdaec04899ad1cc1dff7fc3e6ecc2450aa2d9b12fa1b1,b56860cb3f176c91,0.0,92,359,108
73e40e7a555e4b7431c587752882d1f4,b033dd6d20164deb9dc2f07f9d71ea2d,87,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,major damage,2,False,True,27623,44826,28522,45714,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0261,phash_group_0261,1d668d5ed88760d61bb91580e4f0f7a2de6e615a8bb509030fe2386e5a3cc321,cb2f7eb422d20b0b,0.0,9,116,35
73ebc651c75205b1b3579c6d95e4306c,3e3e0abfe2c04f68ac25c6f64bb055d4,313,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,destroyed,3,False,True,60330,11583,61631,12808,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0262,phash_group_0262,d753b349e1dece36e052667503cde1a3ab7dca7e8c6ecf018fd2ea05675fe5b8,96bd43c26add2d60,0.0,13,69,21
742f080f229dccf5aa89dd4d825b6491,7c4f9d07403a436099224a6566f1a009,377,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,28565,28894,29015,29313,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0263,phash_group_0263,fe5c80eb6f88890a4212104a983bbbdfd3568cae1a3c7ede0d3c27a55699c6f8,84037b6c733e32ba,0.0,,,
747d7a3d6c32ff8276756f663110fb82,313b10f268044357823e74a9e69748e6,453,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,47638,29348,48510,30247,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0264,phash_group_0264,36506d5a4da47c3ee9e7a8f28add24bc4805ed7d2212744661c367a42f5e08f9,b568f23a472f1c0e,0.0,27,359,108
7516b8993e2dc402008b6079ac04aa7d,353796f7a81d4bb6a731374d85a990b2,271,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,major damage,2,False,True,34210,35585,35742,36960,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0265,phash_group_0265,3b834a9a1250464606ca98d01b0660194c249bf67d8f8ea939a3200a44c72055,aa22258534d75afb,0.0,10,51,15
7665ead97b838e4d55bb5637772631ed,509e8b12832f4146a2b44b748709e647,697,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,61057,39854,61679,40602,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0266,phash_group_0266,8eb24711ab466cded8c316192f83357f9aee27c6f5e23f290fdf717d3a6c5ab3,858768cd366c35f4,0.0,69,359,108
77cb3a0725debe81bfaa44dd00db1e6f,d30a166019cb4b10a0361551e9d52d46,72,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,destroyed,3,False,True,14895,18501,15390,18973,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0267,phash_group_0267,59d45fb856c4aa639f6c2e20edb9acc3c019b57ab6e4d50424868b73b0368148,a4996772197a0e6d,0.0,25,148,44
77cd2dc6c45eb092eacad42f872073cc,45cac3ee7d314a84b45b08945aa8e72f,86,train,Train,Hurricane Ida,20210901-Cocodrie-1.geo.tif,major damage,2,True,False,21876,1310,22578,1954,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0268,phash_group_0268,167e9e91840f89ec6725ca1c8fc72ae29f3ee6eb8999adf7e1b53d96fd0f9ca2,92904c6a2b277d6f,0.0,,,
787661aaf170056699a8e5b82e1f1028,d8910890c8dd42c498b0a7b57c559cb4,158,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,20760,17082,21393,17679,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0269,phash_group_0269,dcffb86868bacfbdc9cbb52713b3275d1df9709faccf92c7e6be7296d70e72bd,8a642a8c65bd7793,0.0,83,359,108
789ec970079a666cd83339bace088d40,a52aefd6ee1642149b35ea32828da9c8,95,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,17416,14754,18225,15561,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0270,phash_group_0270,ca7f4378fd4cc3a58340a5c1538df8143d2d69d019acc5f20c3571ca5e54b433,918a4bc1eb6c333d,0.0,106,359,108
7aa5b61e9eab6c85fe42c899ecd322c6,8574c253e4744f00b9b29a3ba561412f,2,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,destroyed,3,False,True,1642,10726,2237,11311,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0271,phash_group_0271,a332478646bdf969ee96a38fd30e7f4a0d550398178c36929420173dbb2f2893,948f32df73cc6019,0.0,16,148,44
7b5688930378bed3b01af57bc953fcfe,f1833d6318c245929b8fa31f426569f0,714,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,62932,43007,63469,43590,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0272,phash_group_0272,e0fc732812a93d37b560389f7b2e49584e3b679df58efb15b04173e559a62821,94631c1f491f1f1d,0.0,80,359,108
7c038fafd6e433aece93b0035c08f690,06b240b03b39470d82695546c0d6bcbe,268,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,minor damage,1,False,True,56185,11849,56542,12199,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0273,phash_group_0273,b5387c1c26d8c2ed7fedac8f69a6fc03dd172c0ad58be1ad58e186ad44aa3627,c3e66417165a1b3d,0.0,14,100,30
7c61d4feea2177e7b257867a8aa5fd22,ab85c7076bf6479c897da7962537e94e,333,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,minor damage,1,False,True,63424,9227,64222,10008,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0274,phash_group_0274,6cb3a6b7dedd6079560f0a7e670bdfd3ae54cb2b967021eea191746ed2f22836,d34a291d9fcbc1a4,0.025506265217649503,11,100,30
7cd024930c1e92aab442bf7c904c16b3,ef61d49f129745f89e1fdb49def0fb0c,181,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,destroyed,3,False,True,42949,29435,43670,30089,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0275,phash_group_0275,666ae1c8ee0a29867c9b940042a67bcd085a255ad91e8da25bb9d43b5925a1a5,8bdb7a292184763e,0.0,1,69,21
7d0bf2fc56390745a491a42816ddfa4a,7e6d77a689d642818a845eac4cc5d68b,487,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,8054,18065,8769,18467,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0276,phash_group_0276,96bb8e1a60b126f48fd7f4dab1e280e2be4af12e17509e0d93fe73acc46075ef,976b78142acb932e,0.0,,,
7d9399cb2f5d4dfd3124fada46aae4c0,716b81b207184d829295f5e2014ea1df,68,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,minor damage,1,False,True,27698,34246,28314,34868,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0277,phash_group_0277,0f80de4e5085667531bd7347fc4ca75c664a910ddff2955ca45963f9c7777619,d0f579c1610725ee,0.0,3,100,30
7e94d051aaf779c4010258f9047fa6b6,e626b1e8f34e4c65a8bf70bdefa11804,374,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,41769,37709,42353,38051,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0278,phash_group_0278,0e97fa0cfaf5627c895e9ac0130de2dfedf92f138b7a946afb8b49d2b4e9660c,89bb564f69f0900f,0.0,71,359,108
7edeb28e28e2e5021bfbbe69a6b838f7,7160486121f5493096f2e1beb9d3822b,35,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,major damage,2,True,False,13525,21581,13816,21791,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0279,phash_group_0279,c3052d8f63a2cfdd2573c0f21a5172640121f76f42d013392b05c7b672440525,d0543aab3fcb4562,0.0,,,
7f04ef328bfdf49592e9ce853d7cc92b,b503b1d8e67743939cd60f7a3db83193,373,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,minor damage,1,False,True,42090,36230,42682,36835,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0280,phash_group_0280,0a451a1bed1d18d337a09f21c713e33f7761230eacbdec4f591b77ee77bae66f,ac76fc3c3085c9e4,0.0,7,203,61
7f5721d20f7de4c9a6542edf12dd3985,d4990fa36e1f4e9ab185e8032c909c3e,172,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,major damage,2,False,True,42580,27741,43269,28485,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0281,phash_group_0281,144900f2635be6a5b2298b692a7507f3da52ff5264236429b9a38f6f9c4062d8,c4c16a339b2bb16d,0.0,34,116,35
7f98ff252f4f2715e5125b680dcf0eeb,4fd20d1f5c194ebba8d52c1f35a6b206,562,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,51264,43118,51603,43726,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0282,phash_group_0282,a09e6d9272bf9f6622d9f4a3e4db6a91f2a84e0bf2449d972c7751371b1ec139,9239659e669867cc,0.0,61,359,108
8006d28d82894eb462f08fed46a1a940,d8bd09b80da9451e99bec05838ee959e,560,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,51298,44127,51611,44353,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0283,phash_group_0283,c00624e46eacca8494871f2549f558b363bb5606beaa974e2c56c19e0e530a89,9ccf66786130631f,0.0,99,359,108
805f64d29c2a68becfc8f4679f1deb51,ebf3f7146fc24f158b6b7894b3f5e3ff,176,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,minor damage,1,False,True,41559,24682,42274,25385,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0284,phash_group_0284,5ffe32926d5e68f22e96b94e64cd307138065a032b893e82dffecd9c883a2909,9eb3304b435e4ce9,0.0,4,100,30
814f124df8c843e58872416b0f6a669e,1ec432c86b46400ea040c8b46fe0b3c4,275,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,major damage,2,False,True,56116,9541,56685,10212,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0285,phash_group_0285,2f259bba395b0b6dc42a6724a4d20a32aa5b555e520943ab36ccd83ed3c6e65d,d4c81d38f0b36b4b,0.0,4,116,35
81fd9017f694662bba8200d0ae038625,e6fabf79542142c18d12e6d5dfd8f893,10,train,Train,Hurricane Ida,20210901-Cocodrie-1.geo.tif,no damage,0,True,False,15039,31729,15723,32327,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0286,phash_group_0286,76505e111df99daf03ab8e6a3a817aa69233001237ca60878e7b5245baf1dd74,da6b34552da94b94,0.0,,,
8222823db38043ad600351dc61500b37,e11eb706d8664333be56ccfd79857dac,94,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,14859,12045,15687,14136,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0287,phash_group_0287,12c6a513d0fe669e686fd735fa85de8afedeff6d3e10083f874cb89dbcbccd1e,9b67ce2cc6496931,0.0,,,
825fd9ff600d8198cb45321e3e71c41f,c207bf79720a47e487f4b1787ca6f2a1,476,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,minor damage,1,False,True,46933,42112,47626,42821,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0288,phash_group_0288,4f75112158b29bdf4f786a35cee644ccd4538350cccd6071cd15bbe02d8df4c9,99266fc4964adad1,0.0,27,203,61
82778675f4ce114affc241109fe0de19,9693b205a6c4432e98f82fc0bfcec4f2,206,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,major damage,2,False,True,28679,25980,29242,26734,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0289,phash_group_0289,2faf96076705ef0c65cddf793511ef2307df596859ee298dcb32df03c9de00b0,c0a76ec6cc7cb918,0.0,1,51,15
8287c211c3c73d7c99c8eb5132c887f5,d8ce56b7f3854ee695e3ab16675f9baa,88,evaluation,Train,Hurricane Ida,20210902-LA-DIV-01.geo.tif,destroyed,3,False,True,28807,43801,29517,44506,orthomosaic::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,orthomosaic_surrogate::20210902-LA-DIV-01.geo.tif,exact_group_0290,phash_group_0290,f8d8a2f9e52b79c04a6e32b82d767653394d3d3d647b952052001e41f1c8e24c,d3cc6a84ac9e54ba,0.0,10,69,21
82f1d4518bf74cf78a15f81f801879a2,2369ca7f0d9e42bfbeea53a4a7a0b8b9,546,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,8303,3809,8863,4377,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0291,phash_group_0291,cf6f81b04ecca52c2b5dd71628c74ee3b8f194677b48cc99157c08d2c6820649,9db479d238a9a09d,0.0,,,
8370e7ab0b5a2c24c7367ff50185dfde,e48df4bf8a1145ca93b3111c1be6290d,644,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,7636,8856,8250,9458,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0292,phash_group_0292,29de0ef17c2491bfa44d2595cd4ddd220b76797634cc146bbf1e71f6078ef4fd,bdc5605d4f70183b,0.0,104,359,108
83ff2dc68fcee2c876c130e649e372c7,49ce0efc6c064e0d9353d8adc5e3499c,33,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,13568,21305,13857,21580,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0293,phash_group_0293,47725b6e633bbfac743a7ff576fb54292537bca42c221b0fa390a1fcc1ce5775,d4007a371eba1dd5,0.0,,,
844e076ccd63827a28dc0c0dabec89e9,9e68dca3b7a5468e9ff4323a6c611726,663,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,57579,50384,58136,50932,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0294,phash_group_0294,2f5c46062b2ce130c873c65f6411b1989154eaaced48439af2ae58f527ecf1a7,9db062d7e06e5545,0.0,48,359,108
85042c036344bb925dbe04e2d1a53ae2,7f7c75cc181945f7b72fe7297d559251,101,train,Train,Hurricane Ida,20210901-Cocodrie-1.geo.tif,minor damage,1,True,False,4955,19330,8996,24295,orthomosaic::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,orthomosaic_surrogate::20210901-Cocodrie-1.geo.tif,exact_group_0295,phash_group_0295,aa4093bba4f5954d8ed68b01c0ac77d029a9c89bd9ca502f1b93acdc38366987,913db5cd2ccaca52,0.0,,,
853d6a3682e70d62d75b3b70cbb44d9e,05a83a0803f042f5b349bd69ea1c79dc,390,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,no damage,0,False,True,43344,24793,44077,25557,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0296,phash_group_0296,5fec178ba830f20b128dd3ed08c97e2e61727803d25b2d7c55d6133069a4ba56,b02daf751b789e20,0.0,75,359,108
8553e286893551876184acd5135f1ca3,f1cee38531274e39aa8a39d9def8f165,654,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,minor damage,1,False,True,57024,37672,57451,38180,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0297,phash_group_0297,882c54c651b79ce8b707cbb83f8758bbab3c27d65b770f89cd36c5f633a9e0f3,917273c72d852d9c,0.0,1,203,61
8618d8b53068c9b7939e05d5c781fd2e,ef29d579f96748b189971a03a90e0d14,151,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,no damage,0,True,False,20939,21514,21846,22418,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0298,phash_group_0298,69f14aae874709689405e5d934c1550273ca15cac2f612947ba8c560fb226faa,910f4ebbad4344a7,0.0,,,
863c59d61eee7a41f29810b3a34f1748,f02066507242438d8b887cfe00c34e48,251,evaluation,Train,Hurricane Ian,1002-Ft-Myers-Beach-TFD.geo.tif,major damage,2,False,True,32700,34318,34231,35703,orthomosaic::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,orthomosaic_surrogate::1002-Ft-Myers-Beach-TFD.geo.tif,exact_group_0299,phash_group_0299,aad8909c239579a6a06d0394377f9374aef589ab0796593359345bf781a4beaf,ee03258515575af9,0.0,9,51,15
86400367731c5b925921c898b9aefc90,cef7646a6a304d159734a255deed1f8a,143,train,Train,Hurricane Ian,1001-San-Carlos-Island.geo.tif,minor damage,1,True,False,3573,5120,4334,5742,orthomosaic::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,orthomosaic_surrogate::1001-San-Carlos-Island.geo.tif,exact_group_0300,phash_group_0300,7b1a9b296399739cb19147c8622c15d5fe0064b02217e2d56dc230a8b62a9fe0,af2965ce10da47e4,0.0,,,
